OBJECTID_1,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
537,1107900.000000000000000,2413800.000000000000000,373500.000000000000000,60300.000000000000000,0.000000000000000,1800.000000000000000,52170300.000000000000000,10333800.000000000000000,3609900.000000000000000,2823300.000000000000000,4047300.000000000000000,6584400.000000000000000,26100.000000000000000,2360700.000000000000000,149400.000000000000000
538,718200.000000000000000,2498400.000000000000000,179100.000000000000000,195300.000000000000000,24300.000000000000000,0.000000000000000,16463700.000000000000000,26823600.000000000000000,21528900.000000000000000,4308300.000000000000000,5049000.000000000000000,4296600.000000000000000,0.000000000000000,16943400.000000000000000,771300.000000000000000
539,17324100.000000000000000,9360900.000000000000000,2819700.000000000000000,951300.000000000000000,111600.000000000000000,266400.000000000000000,23019300.000000000000000,16071300.000000000000000,5471100.000000000000000,3294000.000000000000000,5197500.000000000000000,14419800.000000000000000,220500.000000000000000,1095300.000000000000000,177300.000000000000000
540,2052900.000000000000000,3402000.000000000000000,849600.000000000000000,201600.000000000000000,33300.000000000000000,94500.000000000000000,43015500.000000000000000,27614700.000000000000000,11899800.000000000000000,1546200.000000000000000,2166300.000000000000000,6065100.000000000000000,0.000000000000000,774900.000000000000000,83700.000000000000000
541,1453500.000000000000000,4505400.000000000000000,2195100.000000000000000,776700.000000000000000,129600.000000000000000,241200.000000000000000,23698800.000000000000000,10856700.000000000000000,20768400.000000000000000,4527000.000000000000000,4931100.000000000000000,9105300.000000000000000,174600.000000000000000,16137900.000000000000000,598500.000000000000000
542,219600.000000000000000,3210300.000000000000000,2052900.000000000000000,801900.000000000000000,364500.000000000000000,479700.000000000000000,30985200.000000000000000,31120200.000000000000000,11081700.000000000000000,4627800.000000000000000,4195800.000000000000000,9125100.000000000000000,0.000000000000000,1506600.000000000000000,28800.000000000000000
543,77400.000000000000000,3060000.000000000000000,330300.000000000000000,38700.000000000000000,900.000000000000000,3600.000000000000000,11567700.000000000000000,36637200.000000000000000,17937000.000000000000000,8003700.000000000000000,12874500.000000000000000,4149000.000000000000000,55800.000000000000000,5255100.000000000000000,108900.000000000000000
544,265500.000000000000000,12956400.000000000000000,14372100.000000000000000,7261200.000000000000000,2411100.000000000000000,209700.000000000000000,8235900.000000000000000,3164400.000000000000000,3374100.000000000000000,537300.000000000000000,1211400.000000000000000,26496000.000000000000000,15048000.000000000000000,4197600.000000000000000,359100.000000000000000
545,604800.000000000000000,7320600.000000000000000,5270400.000000000000000,1794600.000000000000000,1108800.000000000000000,172800.000000000000000,20457000.000000000000000,4041000.000000000000000,8163000.000000000000000,2528100.000000000000000,1899000.000000000000000,42314400.000000000000000,3732300.000000000000000,320400.000000000000000,72900.000000000000000
546,1116000.000000000000000,4582800.000000000000000,2200500.000000000000000,938700.000000000000000,189000.000000000000000,260100.000000000000000,48398400.000000000000000,14841900.000000000000000,8479800.000000000000000,2420100.000000000000000,4658400.000000000000000,10178100.000000000000000,0.000000000000000,1473300.000000000000000,63000.000000000000000
547,87300.000000000000000,2785500.000000000000000,289800.000000000000000,110700.000000000000000,3600.000000000000000,23400.000000000000000,39302100.000000000000000,35479800.000000000000000,8944200.000000000000000,2767500.000000000000000,6597000.000000000000000,2234700.000000000000000,0.000000000000000,1161000.000000000000000,13500.000000000000000
548,441000.000000000000000,4254300.000000000000000,1016100.000000000000000,400500.000000000000000,79200.000000000000000,521100.000000000000000,34254000.000000000000000,25857000.000000000000000,15451200.000000000000000,2879100.000000000000000,4448700.000000000000000,5985900.000000000000000,63000.000000000000000,4415400.000000000000000,333900.000000000000000
549,180900.000000000000000,1768500.000000000000000,650700.000000000000000,319500.000000000000000,13500.000000000000000,128700.000000000000000,25528500.000000000000000,47215800.000000000000000,12857400.000000000000000,5314500.000000000000000,3537000.000000000000000,1432800.000000000000000,0.000000000000000,1109700.000000000000000,42300.000000000000000
550,72000.000000000000000,2988000.000000000000000,314100.000000000000000,185400.000000000000000,18000.000000000000000,31500.000000000000000,19953900.000000000000000,29401200.000000000000000,21881700.000000000000000,5428800.000000000000000,5229900.000000000000000,7272000.000000000000000,0.000000000000000,7114500.000000000000000,208800.000000000000000
551,943200.000000000000000,81900.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,17100.000000000000000,1403100.000000000000000,469800.000000000000000,294300.000000000000000,69300.000000000000000,77400.000000000000000,0.000000000000000,3567600.000000000000000,255600.000000000000000
552,113400.000000000000000,4217400.000000000000000,788400.000000000000000,162000.000000000000000,6300.000000000000000,91800.000000000000000,25212600.000000000000000,20157300.000000000000000,19189800.000000000000000,3111300.000000000000000,4643100.000000000000000,8914500.000000000000000,2161800.000000000000000,10875600.000000000000000,454500.000000000000000
553,188100.000000000000000,4562100.000000000000000,1329300.000000000000000,414900.000000000000000,37800.000000000000000,128700.000000000000000,27776700.000000000000000,4883400.000000000000000,3155400.000000000000000,761400.000000000000000,1044900.000000000000000,42963300.000000000000000,4852800.000000000000000,7505100.000000000000000,495900.000000000000000
554,12794400.000000000000000,6026400.000000000000000,8436600.000000000000000,9125100.000000000000000,5895000.000000000000000,1567800.000000000000000,9477000.000000000000000,2851200.000000000000000,1573200.000000000000000,925200.000000000000000,929700.000000000000000,17137800.000000000000000,15254100.000000000000000,7222500.000000000000000,883800.000000000000000
555,7421400.000000000000000,4715100.000000000000000,1499400.000000000000000,295200.000000000000000,14400.000000000000000,351000.000000000000000,22167000.000000000000000,25629300.000000000000000,5165100.000000000000000,2974500.000000000000000,6285600.000000000000000,20172600.000000000000000,216000.000000000000000,3133800.000000000000000,360000.000000000000000
556,273600.000000000000000,3567600.000000000000000,1585800.000000000000000,295200.000000000000000,12600.000000000000000,163800.000000000000000,14078700.000000000000000,26533800.000000000000000,10377000.000000000000000,5563800.000000000000000,12072600.000000000000000,17013600.000000000000000,988200.000000000000000,7450200.000000000000000,123300.000000000000000
557,5327100.000000000000000,3127500.000000000000000,706500.000000000000000,129600.000000000000000,4500.000000000000000,174600.000000000000000,33049800.000000000000000,33710400.000000000000000,7249500.000000000000000,5907600.000000000000000,5260500.000000000000000,5152500.000000000000000,0.000000000000000,273600.000000000000000,26100.000000000000000
558,157500.000000000000000,3204000.000000000000000,1105200.000000000000000,225900.000000000000000,58500.000000000000000,585000.000000000000000,43402500.000000000000000,14931900.000000000000000,9401400.000000000000000,3477600.000000000000000,3734100.000000000000000,18242100.000000000000000,206100.000000000000000,1035000.000000000000000,33300.000000000000000
559,4887900.000000000000000,6677100.000000000000000,7185600.000000000000000,6354900.000000000000000,2453400.000000000000000,443700.000000000000000,8516700.000000000000000,5042700.000000000000000,2337300.000000000000000,355500.000000000000000,1081800.000000000000000,9585900.000000000000000,22538700.000000000000000,21108600.000000000000000,1530000.000000000000000
560,1080000.000000000000000,2538000.000000000000000,747000.000000000000000,155700.000000000000000,7200.000000000000000,70200.000000000000000,26223300.000000000000000,44513100.000000000000000,11525400.000000000000000,4673700.000000000000000,6916500.000000000000000,747900.000000000000000,0.000000000000000,851400.000000000000000,50400.000000000000000
561,2040300.000000000000000,6766200.000000000000000,3316500.000000000000000,2317500.000000000000000,968400.000000000000000,562500.000000000000000,25641000.000000000000000,16577100.000000000000000,7154100.000000000000000,3863700.000000000000000,5164200.000000000000000,16614000.000000000000000,6093000.000000000000000,2737800.000000000000000,283500.000000000000000
562,6513300.000000000000000,3529800.000000000000000,993600.000000000000000,285300.000000000000000,76500.000000000000000,1399500.000000000000000,27909900.000000000000000,27670500.000000000000000,8745300.000000000000000,5551200.000000000000000,4842000.000000000000000,10115100.000000000000000,63000.000000000000000,2205000.000000000000000,199800.000000000000000
563,625500.000000000000000,6668100.000000000000000,7923600.000000000000000,6783300.000000000000000,2838600.000000000000000,8150400.000000000000000,19953900.000000000000000,18202500.000000000000000,6190200.000000000000000,3928500.000000000000000,4435200.000000000000000,11681100.000000000000000,10800.000000000000000,2759400.000000000000000,249300.000000000000000
564,39600.000000000000000,2420100.000000000000000,688500.000000000000000,64800.000000000000000,0.000000000000000,35100.000000000000000,13357800.000000000000000,13401900.000000000000000,8388900.000000000000000,2593800.000000000000000,6716700.000000000000000,7023600.000000000000000,953100.000000000000000,7869600.000000000000000,271800.000000000000000
565,747900.000000000000000,4238100.000000000000000,1287000.000000000000000,331200.000000000000000,90900.000000000000000,375300.000000000000000,34994700.000000000000000,22476600.000000000000000,12616200.000000000000000,4518000.000000000000000,3813300.000000000000000,13921200.000000000000000,10800.000000000000000,340200.000000000000000,38700.000000000000000
566,1137600.000000000000000,4010400.000000000000000,1825200.000000000000000,432900.000000000000000,67500.000000000000000,389700.000000000000000,52133400.000000000000000,16599600.000000000000000,6926400.000000000000000,1713600.000000000000000,1549800.000000000000000,12555900.000000000000000,312300.000000000000000,639000.000000000000000,107100.000000000000000
567,311400.000000000000000,6369300.000000000000000,7553700.000000000000000,3312000.000000000000000,990900.000000000000000,221400.000000000000000,17588700.000000000000000,8027100.000000000000000,9829800.000000000000000,2857500.000000000000000,2737800.000000000000000,32828400.000000000000000,320400.000000000000000,6330600.000000000000000,521100.000000000000000
568,10800.000000000000000,362700.000000000000000,47700.000000000000000,17100.000000000000000,900.000000000000000,0.000000000000000,1722600.000000000000000,3081600.000000000000000,306900.000000000000000,309600.000000000000000,2299500.000000000000000,187200.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000
